Puzzle,Solution,Execution Time,Zeros,Guesses,Backtracks
014602795930470218700001604408163970001507486260040051573014869640058020102390540,814632795936475218725981634458163972391527486267849351573214869649758123182396547,0.02996739998343401,26,28,2
490518007172640985856207100360859712907000306210300490041980063509062871620701009,493518627172643985856297134364859712987124356215376498741985263539462871628731549,0.03574230000958778,26,28,2
538260940600097503049853200862035419304912076107040325000184600206509134015020790,538261947621497583749853261862735419354912876197648325973184652286579134415326798,0.03276549998554401,26,26,0
327854019805096372019703080708410950004637108001589706092071800073268491086000207,327854619845196372619723584768412953954637128231589746492371865573268491186945237,0.03770779998740181,26,37,11
120840930438796520597002684359468170010973000070501009965280413201639008703054000,126845937438796521597312684359468172612973845874521369965287413241639758783154296,0.02967970000463538,26,30,4
678052439320049765904006281145627093786001520090504600402008150869400070517003048,678152439321849765954736281145627893786391524293584617432978156869415372517263948,0.02580979999038391,26,27,1
519760430406153920007480506003510069095200170721946085370801602960375040100024793,519762438486153927237489516843517269695238174721946385374891652962375841158624793,0.02986619999865070,26,28,2
901826734284700601006501009508934162642107900103268475417305290805010340360400000,951826734284793651736541829578934162642157983193268475417385296825619347369472518,0.03053389998967759,26,26,0
002071685809000407571408090658724039917080000234195806420857000085040720796213548,342971685869532417571468392658724139917386254234195876423857961185649723796213548,0.03551350001362152,26,27,1
010008700002401608687095014825610937194830562703000841958700100076150409041986375,419268753532471698687395214825614937194837562763529841958743126376152489241986375,0.03511649998836219,26,27,1
512768439040253108008004200024600951309821706760405803070089512193072680285100007,512768439947253168638914275824637951359821746761495823476389512193572684285146397,0.03405720001319423,26,31,5
054902710602047035037560204301659420925814070460000159049081567716090302083720900,854932716692147835137568294371659428925814673468273159249381567716495382583726941,0.03187289999914356,26,28,2
560473021080096304410285769196042000372518040045600210031820605604307198008001432,569473821287196354413285769196742583372518946845639217931824675624357198758961432,0.02953189998515882,26,33,7
700364259002159708590870000318640927954021380276083001120008000837206405469507802,781364259642159738593872164318645927954721386276983541125498673837216495469537812,0.02865940000629053,26,27,1
054301020306054000020009304680900231039800407412637509203198670865473192971520840,754381926396254718128769354687945231539812467412637589243198675865473192971526843,0.03005240001948550,26,31,5
910540600052907184467831059205014096701089420040275318170000962006703540020106837,918542673352967184467831259285314796731689425649275318173458962896723541524196837,0.03388609999092296,26,27,1
030627058000504601040001029060150847958473160401268395002046010316985270704310586,139627458827594631645831729263159847958473162471268395582746913316985274794312586,0.03477120000752620,26,41,15
403215807785609402201047009910360270630070940000094386850421093129780654000056128,493215867785639412261847539914368275638572941572194386856421793129783654347956128,0.02917559997877106,26,29,3
601500073204187569005600214010970400746015980958206730400700195560091328029053647,691524873234187569875639214312978456746315982958246731483762195567491328129853647,0.03504909999901429,26,26,0
800300925506019003937042180185490037092700651763201894379120068250673410610080000,841367925526819743937542186185496237492738651763251894379124568258673419614985372,0.02792880000197329,26,28,2
040361809395204600108975023539608140010753008786400502900836705603097284871500006,247361859395284671168975423539628147412753968786419532924836715653197284871542396,0.02760309999575838,26,26,0
860700352017030600543608107970382046302476019004059270420817005130294768708060401,869741352217935684543628197971382546352476819684159273426817935135294768798563421,0.02767420001327991,26,29,3
438720500516009027792605130169570200847012900000060704674253091900086372283107605,438721569516839427792645138169574283847312956325968714674253891951486372283197645,0.03704929997911677,26,32,6
309258074804937020725106309090025807247600035058793410086510703501360048930804050,319258674864937521725146389193425867247681935658793412486512793571369248932874156,0.03407750002224930,26,28,2
903050826406100750025063041604000132092315460037046098569731280278094015040580079,913457826486129753725863941654978132892315467137246598569731284278694315341582679,0.02572989999316633,26,26,0
850207019097051008231090740780910523040370006012568407023645870475089362068023050,854237619697451238231896745786914523549372186312568497923645871475189362168723954,0.02607959997840226,26,31,5
980041000004529806725306149457832691308190720219467003500210900091670002642950010,986741235134529876725386149457832691368195724219467583573214968891673452642958317,0.02710669999942183,26,37,11
143786920058149600076253401625490873807502194019830056764020000081070062300600708,143786925258149637976253481625491873837562194419837256764328519581974362392615748,0.03378369999700226,26,30,4
074030016009010405126754093008000132912308564460020089007283951205167348830095620,574839216389612475126754893758946132912378564463521789647283951295167348831495627,0.02632740000262856,26,30,4
000020864408167050603408007059200640246700109381649275802014706904872530517396020,175923864498167352623458917759281643246735189381649275832514796964872531517396428,0.02739490001113154,26,26,0
630091248289456701400328605396215480000009126028000350002180974841070563903564000,635791248289456731417328695396215487754839126128647359562183974841972563973564812,0.02762170002097264,26,29,3
010402870205918403860075109640053081157609034903024706031000698706031542408096307,319462875275918463864375129642753981157689234983124756531247698796831542428596317,0.02789170001051389,26,26,0
802017634570648901401903007320100870740089315108730249204305700605870400980402153,892517634573648921461923587329154876746289315158736249214395768635871492987462153,0.03818129998398945,26,32,6
710260945064905080093487162040870500970534826805690470009026708180700230327140609,718263945264915387593487162642871593971534826835692471459326718186759234327148659,0.02912359999027103,26,30,4
504320080293800750006475900035287019147003000928104360060502048482716593301048276,574329681293861754816475932635287419147693825928154367769532148482716593351948276,0.02754619999905117,26,27,1
641729583030060071705300062810234695050006007260057130073402806428000319596813704,641729583932568471785341962817234695359186247264957138173492856428675319596813724,0.03370139998150989,26,28,2
026157300091430052543892761680510207057040000034279005472960538918005470365080020,826157394791436852543892761689513247257648913134279685472961538918325476365784129,0.03456719999667257,26,27,1
000013020700400361093627584039175000541902637287364190300590472902700800074231956,465813729728459361193627584639175248541982637287364195316598472952746813874231956,0.02580189998843707,26,26,0
471300290005124780826009310539608000104970853087435900953041000642097138718260009,471386295395124786826759314539618472164972853287435961953841627642597138718263549,0.02919440000550821,26,30,4
007940210901320457602107098406891023290003060308560904759684130863219705120030009,537948216981326457642157398476891523295473861318562974759684132863219745124735689,0.03422279999358580,26,27,1
003246057412700380075031240069120478730985600128074030046518002201307860007402513,983246157412759386675831249569123478734985621128674935346518792251397864897462513,0.02671589999226853,26,29,3
069518243502070018148036790306480009900102364004693070620840937403000086801369452,769518243532974618148236795316487529987152364254693871625841937493725186871369452,0.02697149998857640,26,42,16
927018000861900020530762081010597400798134562450206179245000090370850210189400756,927318645861945327534762981612597438798134562453286179245671893376859214189423756,0.02611859998432919,26,30,4
062908307038740069974326801706294083009531476413080925897050634620070008045000002,562918347138745269974326851756294183289531476413687925897152634621473598345869712,0.02818980001029558,26,29,3
354207006619503470782604305573462080091030504408059723007825640825900100906301200,354217896619583472782694315573462981291738564468159723137825649825946137946371258,0.02599620001274161,26,26,0
062105700107408923908372160510080070830016592206900301793821054400639800681540209,362195748157468923948372165519283476834716592276954381793821654425639817681547239,0.02635899998131208,26,26,0
190064005800321679067850103684203007531470960002605038029180754710540390400930281,193764825845321679267859143684293517531478962972615438329186754718542396456937281,0.02592040001763962,26,28,2
142935078875000093369801004690710430450306281213040907984060052001289706720053009,142935678875624193369871524698712435457396281213548967984167352531289746726453819,0.03651360000367276,26,28,2
810264053007050020250783104004502978520470031971000542785300419463105087192047005,819264753347951826256783194634512978528479631971638542785326419463195287192847365,0.03365200001280755,26,37,11
042500091180200053053018740078045126261709534400001907314097065597060318026153070,742536891189274653653918742978345126261789534435621987314897265597462318826153479,0.02581600000848994,26,28,2
260901783315070204078423561031200075097316020026745139603507810009800307002130006,264951783315678294978423561431289675597316428826745139643597812159862347782134956,0.02715270000044256,27,27,0
937010024024375910106029037300060405080753092205900371000538109513602748090147250,937816524824375916156429837379261485481753692265984371742538169513692748698147253,0.02884099999209866,27,29,2
759001002048729015012865947230940708075018629986072401507093080803004000020687590,759431862648729315312865947231946758475318629986572431567193284893254176124687593,0.02675050002289936,27,27,0
010924708850070210700800963240387006070045301538196072300508147067039805485712600,613924758859673214724851963241387596976245381538196472392568147167439825485712639,0.02852900000289083,27,30,3
057010394004759021092000670078300562320540000510287043980074036763825409241900758,857612394634759821192438675478391562329546187516287943985174236763825419241963758,0.02865039999596775,27,27,0
930216854050397620610845090500460780790182430840509162070621548004058013085030000,937216854458397621612845397521463789796182435843579162379621548264758913185934276,0.03060490000643767,27,30,3
963240005082590300100760208345817009027459831810032540071306050206075480000924176,963248715782591364154763298345817629627459831819632547471386952296175483538924176,0.02607369999168441,27,29,2
619208403030074968748369502825090130401083000063410857087035641090800020100726089,619258473532174968748369512825697134471583296963412857287935641396841725154726389,0.02598470001248643,27,28,1
317298004050073280082054137723065491001000805095410000239080006170306952540729318,317298564654173289982654137723865491461937825895412673239581746178346952546729318,0.02830509998602793,27,47,20
076002000520396087804517620007180096200964703605073841403009108160700934789431062,976842315521396487834517629347185296218964753695273841453629178162758934789431562,0.03221389997634105,27,34,7
096081500351946082824035169005028930003197425902453610009312070210570000007009251,796281543351946782824735169145628937683197425972453618569312874218574396437869251,0.02792629998293705,27,34,7
912037400740058290500240700194706503865413027307080614230574869050001072670302005,912637458743158296586249731194726583865413927327985614231574869459861372678392145,0.02599619998363778,27,29,2
678140325001230007253867904086473250547928160902016700720381590069052000015090000,678149325491235687253867914186473259547928163932516748724381596869752431315694872,0.02691789998789318,27,43,16
408307215751482093063051400302514907546009800070830040900105386630798100814600059,498367215751482693263951478382514967546279831179836542927145386635798124814623759,0.02812070000800304,27,27,0
450930681009817245182060903500096830008473102720180496070000314306048020294050768,457932681639817245182564973541296837968473152723185496875629314316748529294351768,0.02652800001669675,27,28,1
